id,name,symbol,price,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,volume_24h,last_updated
859,MongCoin,$MONG,1.1608875114069032e-08,-22.9255,4.83299847,-20.88854078,38.21171397,51.99640953,23.13034642,-13.70826261,6747032.240553844,1632774.13420087,2023-10-26 20:12:00
860,MarsDAO,MDAO,0.0951158092626086,31.7388,0.04391308,0.0543399,-4.34491263,11.03320978,-15.21155699,-44.83924042,6715082.903326243,296690.56745671,2023-10-26 20:11:00
861,Suku,SUKU,0.0376300041931183,26.7951,0.26465597,-2.1379609,9.54969439,-5.04974727,-1.52146582,-18.27630612,6713320.945759566,611900.1744353,2023-10-26 20:12:00
862,TOKPIE,TKP,0.233142268441558,0.4543,0.07857039,-1.48509754,3.47687128,12.03459207,30.72701213,35.71036896,6694461.980043137,23851.28470156,2023-10-26 20:12:00
863,Buying.com,BUY,0.020178639003221543,7.4309,-0.02430666,-0.25090358,2.84678892,1.36555416,-1.71210807,-3.80823624,6695060.908774876,389317.46015486,2023-10-26 20:11:00
864,Blocksquare Token,BST,0.21905493363347917,-14.1951,0.14992504,-4.30086007,13.31814736,37.8174654,65.71412246,45.60907298,6693569.323577814,228967.53282163,2023-10-26 20:11:00
865,EverRise,RISE,0.00010430336038010496,-25.0763,0.38641202,-6.29670956,15.37593134,11.08736364,-0.68864217,-6.91996563,6662808.3315997,7534.70889353,2023-10-26 20:11:00
866,Valor Token,VALOR,0.1321848473446,-18.0474,1.38102165,4.06109228,11.01512487,14.36127394,-3.74196226,-17.66085222,6648517.6578124175,48586.49127116,2023-10-26 20:11:00
867,Æternity,AE,0.017662333395307216,-24.2887,-0.27891621,-6.11157064,-4.42583109,-13.41656556,-26.29035747,-55.31606803,6591675.470898478,369370.88229214,2023-10-26 20:11:00
868,NewYork Exchange,NYE,0.9135942009641664,-0.2395,0.29818674,-0.41616265,-12.03811204,-16.858899,-17.12596861,-20.82029855,6477437.576854949,281.68378209,2023-10-26 20:12:00
869,STFX,STFX,0.0372814375076064,1418.0559,0.50292932,0.26491538,30.37016587,18.74155919,-13.83670477,25.0491311,6475426.60120145,87065.20338014,2023-10-26 20:11:00
870,GensoKishi Metaverse,MV,0.03426635658113721,-22.7066,-0.48374106,2.66103442,11.30873375,5.52473513,-11.89458864,-22.65259111,6440164.690985835,368233.91146846,2023-10-26 20:12:00
871,Catgirl,CATGIRL,1.81720392913225e-10,-5.953,0.33650078,-0.19150783,7.58561619,-3.10385529,-8.71073065,-23.57672973,6430500.604111473,1142908.01959798,2023-10-26 20:12:00
872,Emirex Token,EMRX,0.23507985709299845,-0.0205,0.02849441,5.95e-06,-0.02600721,0.0895312,0.07986556,0.04057418,6407986.5807316275,43210.05852916,2023-10-26 20:11:00
873,LeisureMeta,LM,0.008846462022478652,10.3489,0.74883952,1.64968401,-9.99236383,-50.11699878,-41.69839894,-57.41042391,6406919.516453529,1724562.57753887,2023-10-26 20:11:00
874,Orbcity,ORB,0.04335445270728762,53.4095,0.22185417,-4.18750026,-5.84834908,28.0175915,14.12224366,-23.38797339,6378173.203746194,2044021.38665204,2023-10-26 20:11:00
875,ELYSIA,EL,0.001972490644372535,38.4189,0.00549383,1.92831188,5.3791338,9.44003849,-5.49000489,7.74779745,6373381.409041864,143416.87740881,2023-10-26 20:12:00
876,PIBBLE,PIB,0.0003044654051190423,55.0344,-0.25898709,1.74985295,13.71990835,24.12837694,21.24250981,1.50705721,6373027.506582209,149405.86514165,2023-10-26 20:11:00
877,Kunci Coin,KUNCI,0.0051417167398962495,-81.4418,0.55386996,1.35943907,-2.75451547,-5.08245763,-8.46589924,-18.13003235,6337599.526222492,28134.86430307,2023-10-26 20:11:00
878,Sperax,SPA,0.0037278974946490153,-37.5542,0.05235777,-0.25047613,10.3563764,9.80727465,-12.50652069,-20.26210838,6302788.695522397,463276.05049542,2023-10-26 20:11:00
879,Swash,SWASH,0.008870015354836325,-19.7076,0.03644908,-0.77480224,2.78433846,4.12812144,-11.05319925,-31.52762298,6291174.293723495,53658.90912221,2023-10-26 20:11:00
880,Valobit,VBIT,0.005236049828290428,-9.349,0.20433914,-0.47416991,-38.71386998,10.42765012,-8.91668562,3.35012707,6287484.123183217,19003.30684247,2023-10-26 20:11:00
881,Lossless,LSS,0.11296502357686476,-5.0674,0.02342116,2.00730175,10.60505349,14.17793443,3.22235988,-15.19708044,6277768.195520689,161657.6003178,2023-10-26 20:11:00
882,RAI Finance,SOFI,0.01742627145125968,225.2919,-4.36522728,-2.92370659,-8.92466912,-2.11136385,-46.48727525,-53.90004034,6241528.436586914,394756.06828266,2023-10-26 20:12:00
883,Chainbing,CBG,0.189775329713,0.0,0.0,-0.4831507,-11.11002173,-39.43582671,-70.79880312,-80.5341957,6262585.880529,0.0,2023-10-26 20:12:00
884,Clearpool,CPOOL,0.01907146261277681,-9.7431,0.02813548,5.9268077,16.86431579,-4.64004561,3.66208614,-16.30334693,6248839.70357801,258898.03008094,2023-10-26 20:12:00
885,HAPI Protocol,HAPI,8.767572779754914,74.3084,0.41153347,3.48236137,17.14966131,9.51708241,-11.90652773,3.10405569,6248446.181462916,274764.81052107,2023-10-26 20:11:00
886,Matrix AI Network,MAN,0.014421304577989345,-3.1182,3.11609854,4.42016799,16.96090973,12.76510579,-4.39834649,-14.47575636,6247255.137677471,95411.15809651,2023-10-26 20:11:00
887,Banano,BAN,0.00404610205648206,-11.8554,0.0542962,0.02232916,12.95163129,6.37302458,-9.34657877,-38.36758833,6226525.212684445,11423.53101096,2023-10-26 20:11:00
888,Project WITH,WIKEN,0.006307930013192348,-35.0003,-0.64119359,-1.19878488,2.15820276,7.72096195,1.03915722,-6.03887482,6221817.401236203,57527.69446127,2023-10-26 20:11:00
889,Tokemak,TOKE,0.376036454286321,-17.3681,0.48494377,-4.01380251,8.43564319,7.6390944,-26.26971251,-35.45132034,6135008.053093073,281080.98933944,2023-10-26 20:11:00
890,DeepBrain Chain,DBC,0.00191707134615181,5.7076,0.67449547,-6.66042244,-1.85380799,-27.6329817,9.03643892,0.80585192,6134628.3076857915,392695.56984571,2023-10-26 20:12:00
891,Gari Network,GARI,0.022194603335107175,-47.538,-0.93416728,-2.08496915,11.04865133,42.5224631,56.91927031,1.15593751,6067952.394500464,1709765.21035267,2023-10-26 20:11:00
892,Pintu Token,PTU,0.2589161721191391,17.7563,0.02849441,0.62208997,-1.09606523,15.4330244,30.67946119,-3.06813704,6048833.789982047,16356.14362781,2023-10-26 20:11:00
893,Carbon Protocol,SWTH,0.003798229781058824,-9.2573,7.00787096,8.27654509,23.13161948,12.77523319,-7.43848102,-23.41093057,6022131.642340387,47894.47645183,2023-10-26 20:11:00
894,BigONE Token,ONE,0.0006341071537128192,0.0,0.14504294,-0.9756064,9.01947983,20.76176359,19.05921949,0.57155027,5991729.879671523,0.0,2023-10-26 20:12:00
895,PlayZap,PZP,0.23752875923644476,130.5216,-1.09130542,14.88388079,30.03986239,8.94271728,471.42592422,295.55056722,5975202.921310511,399917.03687594,2023-10-26 20:12:00
896,Blockchain Brawlers,BRWL,0.00596661470401453,87.8435,4.11838322,17.28874448,7.86802879,55.06952196,205.93830657,167.37576975,5966614.70401453,216854.88338648,2023-10-26 20:11:00
897,Ferro,FER,0.006361313520241485,-12.4635,0.24430348,-1.61254667,-0.8533079,-17.58362004,-34.01191748,-45.47318616,5932117.866238702,22073.15431023,2023-10-26 20:12:00
898,DAD,DAD,0.00963503093334977,-65.3113,0.13118379,-4.74142465,-0.75574872,-25.86784234,-27.95527234,-16.17363772,5913499.348920575,331365.37109234,2023-10-26 20:11:00
899,Augur,REP,0.5354506318187559,9.4271,0.78943327,4.62811719,14.67889209,-10.75190825,-56.72968307,-71.12383058,5889956.950006315,445046.29171425,2023-10-26 20:12:00
900,Delysium,AGI,0.013342071052689392,-38.1704,0.30380587,-1.86032999,6.57300135,-65.52403348,-67.75464053,-72.02923288,5828269.426018374,681184.19700332,2023-10-26 20:11:00
901,Arsenal Fan Token,AFC,1.2175779380464855,33.7749,-0.42034899,-0.69407681,2.17187957,-2.72084988,-15.73725253,-16.03435559,5736776.740237962,414224.53875016,2023-10-26 20:12:00
902,XDEFI Wallet,XDEFI,0.06478267421152174,307.9986,1.58418333,10.47410904,86.54376619,68.08813452,62.26876083,32.81709125,5681595.7185238525,601208.14885703,2023-10-26 20:12:00
903,MixMarvel,MIX,0.0011903099865173056,59.576,0.28507989,1.24511633,12.010188,37.55253584,-18.90469253,-32.71573958,5594389.217251316,243136.15987465,2023-10-26 20:12:00
904,SENSO,SENSO,0.07865716974330916,27.8731,1.05198106,1.91232413,2.48662154,43.40196564,36.667391,-2.59755158,5527170.650153149,391812.07877827,2023-10-26 20:11:00
905,Cellframe,CELL,0.1930316940507803,83.6954,-0.88983593,1.66568469,19.94338563,11.26814488,-0.72005384,-1.84638107,5520545.828971359,274820.44068707,2023-10-26 20:11:00
906,Hoge Finance,HOGE,1.3689755476359125e-05,-8.6712,0.52903078,5.52719818,30.40036362,19.30815565,23.01885834,2.98920878,5507066.4371704655,33087.31642888,2023-10-26 20:12:00
907,DeFine,DFA,0.021312562051140328,136.3905,1.41736916,2.87716525,13.47097228,21.28385186,5.29284092,-5.21965222,5488601.385839022,223190.17242407,2023-10-26 20:11:00
908,SAFE DEAL,SFD,0.33491643351102623,-11.4699,0.49434985,-6.27502027,4.66999124,24.65265945,-2.20928838,-30.8691882,5451842.316233756,5188.64536214,2023-10-26 20:12:00
909,Bytecoin,BCN,2.9535692299974117e-05,4.3361,0.85383634,-3.13810657,1.81366063,-7.54595739,-1.52972308,-17.87174812,5436541.218484027,35103.86988921,2023-10-26 20:11:00
910,DEAPcoin,DEP,0.0007454720511426029,2.2075,0.04065303,1.3067809,4.13328653,-13.15239099,-47.98009028,-44.73146369,5390686.915670798,999908.04243355,2023-10-26 20:12:00
911,BEPRO Network,BEPRO,0.0005368851249435712,-1.4632,0.50277041,-7.09814092,-9.14953688,17.77566184,-2.44242688,-28.89970473,5368851.249435712,303696.86158271,2023-10-26 20:11:00
912,Deeper Network,DPR,0.002468479239968856,2.5974,0.19845422,-1.99141565,-8.57728117,-19.21616654,-34.19842404,-39.79456446,5368565.928231063,178833.10893041,2023-10-26 20:11:00
913,Unification,FUND,0.15574511345382488,9.0588,0.50209669,-3.44730294,-0.92352591,-13.36677113,-41.89115987,-54.5905272,5365014.532679514,46637.9194586,2023-10-26 20:11:00
914,IMPT,IMPT,0.004053443415070352,30.6046,0.63485567,-8.66305422,1.10985358,-12.68833944,-33.1967741,-41.16017742,5358234.758959791,646771.62603844,2023-10-26 20:11:00
915,MileVerse,MVC,0.0019274204011239223,11.8426,0.03930527,-2.0105898,-1.07900727,-6.47968493,-9.46523626,-31.88550063,5321665.5488315215,42312.85681987,2023-10-26 20:11:00
916,Rai Reflex Index,RAI,2.7266640340323858,28.4431,0.2052195,-2.13061032,-0.75401907,-0.4034965,-0.71300621,-1.13620784,5319192.968207514,204757.73669516,2023-10-26 20:12:00
917,GoChain,GO,0.004267465166723593,-56.8522,-1.7917978,-9.96850497,2.19647598,16.12160776,-33.26691322,-2.7393467,5293935.901930807,75132.34197184,2023-10-26 20:11:00
918,Mancium,MANC,0.5290166240186354,3.9858,-0.18690064,-0.73947019,5.72892622,-7.68239758,-13.08857266,-13.51469483,5290166.240186353,82109.60434539,2023-10-26 20:12:00
919,Bifrost,BNC,0.254466177765198,33.413,0.35161145,-1.84805798,19.59526226,34.54751437,19.21337529,40.56208882,5186577.729317863,106997.37872646,2023-10-26 20:11:00
920,Renewable Energy,RET,2.56620816317751e-10,165.4905,-1.62671519,2.42369553,9.0894569,3.25028025,-19.63770573,172.91095332,5162621.881899355,1943631.97563598,2023-10-26 20:11:00
921,ChangeNOW Token,NOW,0.060821971047093804,-100.0,0.0,-0.21803324,11.83436366,18.56440359,14.23580159,-2.02198194,5157926.375620067,0.0,2023-10-26 20:11:00
922,DSLA Protocol,DSLA,0.0009315908724101566,-0.5098,0.52764768,-10.28123047,13.12893145,42.40913364,24.40458671,-26.46090821,5116113.516001291,142393.5299572,2023-10-26 20:12:00
923,Linker Coin,LNC,0.04535095086679613,0.0,0.2325665,-1.93588265,22.8508524,3.90576404,7.4088739,-4.7651904,5114505.637777834,0.0,2023-10-26 20:11:00
924,StreamCoin,STRM,0.0034087235682959804,-27.2326,0.76636031,42.53247691,58.25464157,-13.60992555,-74.74159595,-72.46201152,5087961.975771534,3896744.47977877,2023-10-26 20:12:00
925,r/FortNiteBR Bricks,BRICK,0.0457490276808812,1.5677,-0.46011484,-3.97154941,-18.52392538,-54.24824829,-67.3722827,-1.70854307,5088674.779722728,120757.70716544,2023-10-26 20:11:00
926,ScPrime,SCP,0.10537467783977555,-85.2845,0.13074655,-5.55286736,-9.3883871,15.42625846,-1.94205564,-8.81386716,5068166.34822242,223.40286052,2023-10-26 20:11:00
927,WHALE,WHALE,0.5046401511234864,-0.8718,0.50137554,0.98263152,10.8370816,8.86805751,0.43109371,-11.03789042,5046401.511234864,317791.3699321,2023-10-26 20:11:00
928,$REKT,REKT,6.152759376579634,-4.0997,0.72571844,-7.84639732,-55.96163314,-64.89966249,-64.89966249,-64.89966249,5029069.549030049,1101465.84346893,2023-10-26 20:11:00
929,Cere Network,CERE,0.0031717989601520767,-2.5259,0.38225221,-0.51979732,5.25238077,4.56668243,-9.31068515,4.60564756,5029019.115025009,363189.92287788,2023-10-26 20:11:00
930,Polaris Share,POLA,0.012930323245,2.8181,3.38847351,7.35398334,3.4116277,50.95934592,17.63485902,49.48821662,4996889.82152436,625979.91891197,2023-10-26 20:11:00
931,BioPassport Token,BIOT,0.00094576078592,342.4323,0.17749056,1.67882705,-2.68532385,-16.52177472,-29.6595062,-19.52579479,4964491.536933863,195934.01140063,2023-10-26 20:11:00
932,Sentinel,DVPN,0.0003112747906860073,3.0003,0.18751958,-0.43710715,5.54273267,-23.11748934,-52.82885416,-20.56808829,4947500.252367686,126063.22556712,2023-10-26 20:11:00
933,Shiryo,SHIRYO,4.999993104114e-12,244.599,1.18441958,8.17206704,29.28684827,40.75467582,32.62617307,19.46812574,4909227.115851296,8675.91629391,2023-10-26 20:11:00
934,RealFevr,FEVR,0.0004552403680021956,53.1037,0.34011005,1.91894087,12.30068932,10.63989566,5.52522123,23.87664225,4907065.6926872805,244530.08663074,2023-10-26 20:11:00
935,Arix,ARIX,0.4948071083624694,-62.6412,-1.60556377,-4.96163663,-8.97793756,5.12844019,-12.40618075,195.97616408,4906749.7420053445,1358459.12497679,2023-10-26 20:11:00
936,Quantstamp,QSP,0.006731486233747467,17.1139,0.51843727,-8.19162561,-33.10036479,-30.32106563,-36.29837239,-38.68750284,4804947.977864617,112468.14567147,2023-10-26 20:12:00
937,DxChain Token,DX,9.591003374643149e-05,2.2507,0.35523318,13.56472293,5.92497199,-5.96341106,-8.69441352,-37.21315192,4795501.687291478,46970.11179053,2023-10-26 20:12:00
938,PAWSWAP,PAW,1.1099255618905702e-08,-7.5189,0.53379482,2.97873065,17.81767808,54.31728609,31.40313414,31.32873193,4762524.194295195,838554.08944854,2023-10-26 20:11:00
939,Polkadex,PDEX,0.5682449761636632,-28.9202,1.04418542,0.12019875,4.37431592,-17.44911926,-26.231187,-39.54320123,4750528.000728224,144797.45637775,2023-10-26 20:11:00
940,Civilization,CIV,0.015833403336116932,-52.065,0.528934,-2.08046254,13.44552484,1.60346894,15.74190196,-6.51182999,4750021.00083508,3556.05590685,2023-10-26 20:12:00
941,Ignis,IGNIS,0.006212119667504346,210.3873,0.19305461,-7.18393728,2.66554219,44.17645153,110.25663904,81.9611723,4728317.301596945,4944.41778698,2023-10-26 20:12:00
942,r/CryptoCurrency Moons,MOON,0.04409947786475427,-30.9787,2.48475764,9.17065173,-0.31247804,-84.45518179,-87.04625077,-87.50357715,4708779.872120963,281065.75985497,2023-10-26 20:12:00
943,BTSE Token,BTSE,1.080877210040157,7.3354,0.01559316,-2.82367625,6.6911322,7.18994822,8.087721,-2.20075913,4706907.876211181,238.92864495,2023-10-26 20:12:00
944,PRIZM,PZM,0.0013019262358741923,13.2591,0.02831971,-17.38497771,-29.65333814,-32.59368834,-50.31797319,-53.19879602,4682032.563447625,14181.55486028,2023-10-26 20:11:00
945,EPIK Prime,EPIK,0.004954020860288941,7.2007,0.31176909,0.52647905,33.28991752,45.14848505,0.56079972,-15.25875617,4649682.017663214,256232.813975,2023-10-26 20:11:00
946,Lovely Inu Finance,LOVELY,6.617454421094455e-08,13.4949,0.30363978,6.08362965,13.99972172,11.91859286,-43.25854921,-82.09089751,4615454.446951707,1269577.87813281,2023-10-26 20:12:00
947,Zenon,ZNN,0.7278439648225387,71.1933,0.38638943,-2.85792101,8.9262362,14.99248821,-11.70803112,8.76717026,4607798.484880605,3155.67828661,2023-10-26 20:11:00
948,Torum,XTM,0.020091317959081794,4.1812,0.02180282,1.13753725,10.02671182,6.90946381,-3.56150958,13.62292886,4560384.430389447,112199.62164358,2023-10-26 20:12:00
949,Bitrue Coin,BTR,0.03456658219320866,6.323,-0.49082074,0.58342599,7.00229188,1.94235973,10.76298453,3.8252493,4542782.691637666,4248169.95172541,2023-10-26 20:12:00
950,Big Data Protocol,BDP,0.08903986361625248,-21.5764,1.71886075,8.28399931,82.68540123,66.39489352,32.85346361,6.20115313,4539684.632594669,619445.13686523,2023-10-26 20:11:00
951,OpenOcean,OOE,0.008960599446917327,-64.577,-0.11235907,-0.29461128,4.9239216,-13.07645544,-14.79986332,-21.81755524,4519957.831230013,198506.11954171,2023-10-26 20:11:00
952,Solanium,SLIM,0.045111476416055944,6.7178,-0.37954944,-4.50690432,20.10178175,49.92684269,50.17503842,20.32504057,4511147.641605594,672198.66761482,2023-10-26 20:11:00
953,Rainicorn,RAINI,0.00900427509636836,-94.3715,0.50292932,-3.24705032,23.66879533,-4.9567952,-26.19647988,-30.05849271,4502137.54818418,463.82390134,2023-10-26 20:11:00
954,OVR,OVR,0.2200699266584433,17.758,0.06830166,-0.71979778,9.60661566,2.92382999,-4.96414641,-21.01413638,4498178.4647455225,569343.75118031,2023-10-26 20:11:00
955,Affyn,FYN,0.017531504756874188,-15.9408,0.00854862,-0.18874571,-3.99487407,33.81105604,2.65627379,-18.0439133,4453594.562728769,505391.69407228,2023-10-26 20:11:00
956,Kasta,KASTA,0.012724477117129188,7.5292,0.05681673,-5.251314,-2.17482274,-16.13930443,-22.277626,-17.76071009,4450940.978539292,251197.40865343,2023-10-26 20:12:00
957,Permission Coin,ASK,0.0002753119585496218,-4.6223,0.50888099,-0.15410594,10.68814434,8.20483551,7.66651055,4.69762537,4450863.622058492,25806.5009791,2023-10-26 20:11:00
958,Cipher,CPR,0.0006839813471248459,3.3116,0.27079924,-2.42975019,-23.19148615,60.9407004,104.8898613,87.84671737,4423707.9975149045,423210.07786414,2023-10-26 20:12:00
959,Beam,BEAM,0.029685987160883876,29.7232,-0.68012639,0.34115789,11.45704977,16.99359996,2.66781197,-15.17325632,4398053.806572592,241107.37570616,2023-10-26 20:11:00
960,DAFI Protocol,DAFI,0.004681702395253026,-3.541,0.50196813,-5.91471814,21.02535491,13.69167498,-24.56204434,-52.14342968,4361257.376591515,286320.42125934,2023-10-26 20:11:00
961,SwftCoin,SWFTC,0.0010848308912027585,-2.7497,-0.7461588,-1.73043875,7.0293983,4.21370702,-3.06135285,-13.39021751,4344747.718182216,1899433.41893505,2023-10-26 20:12:00
962,ColossusXT,COLX,0.00034098459298342957,0.0,0.2325665,-1.93588265,18.5279803,29.81189288,30.55427484,16.35832,4341537.550610567,0.0,2023-10-26 20:11:00
963,Aventus,AVT,0.7204915799242926,233.92,0.35596437,7.89556055,2.20529958,-5.48524572,-11.25793246,-24.93565924,4322949.479545755,490604.7971363,2023-10-26 20:11:00
964,Cryptex Finance,CTX,0.8581146682271554,226.895,0.52255728,4.65682595,6.8440242,5.14695009,-8.66222372,-20.17952339,4318835.119548877,182866.96289222,2023-10-26 20:12:00
965,Neutrino Index,XTN,0.08279164398952925,-44.0923,1.49906484,-0.72900641,-12.49411692,0.82814649,100.83403295,61.73043712,4303570.4283237895,32768.33971038,2023-10-26 20:11:00
966,MultiVAC,MTV,0.001185264514939122,13.7246,0.01459795,-3.93397998,1.1685406,22.37829344,8.74006915,-28.43049514,4251981.6830926165,344720.20499959,2023-10-26 20:11:00
967,Origin DeFi Governance,OGV,0.004940788410224505,-7.3155,0.49802522,1.13832078,17.00040891,18.56725879,-23.93671752,-42.83938304,4248002.803596877,659049.11445513,2023-10-26 20:11:00
968,Carbon Credit,CCT,0.24880015311128634,68.1545,0.0197346,0.01126323,-0.13969796,-1.32002748,8.41305702,-3.22234314,4226806.089170896,145.42870309,2023-10-26 20:11:00
969,BitForex Token,BF,0.000981513127552085,-2.8744,1.15679468,3.20911187,6.59088498,-4.02450231,-6.51696302,-0.71089195,4209782.146666713,983114.66034127,2023-10-26 20:12:00
970,Napoli Fan Token,NAP,2.5415854267430964,11.1109,0.01838579,-0.5130847,2.38233677,-8.53448346,-0.72456937,-7.16951411,4195359.481728855,556151.49327346,2023-10-26 20:11:00
971,Thetan Arena,THG,0.0369218758461428,-36.8543,0.29156744,-5.75289724,34.27399504,52.77230958,34.15316867,14.79792269,4193769.5570244035,343202.66022151,2023-10-26 20:11:00
972,Zynecoin,ZYN,0.10009391075868528,-13.169,8.27735226,18.84986631,7.25519805,-32.27061361,-27.08458608,-40.58236873,4188748.2955651516,4380.87082969,2023-10-26 20:11:00
973,Mint Marble,MIM,0.12385873157031904,74.9654,0.03233761,-6.0715158,-21.26486207,-32.47401382,-47.38789147,-56.43579377,4186425.1270767837,273.07818837,2023-10-26 20:12:00
974,GMCoin,GMCOIN,0.09945277785982184,-7.9681,0.18315714,-2.11611757,17.95376406,35.3730605,36.28482762,22.37447011,4095811.60230511,165964.4615399,2023-10-26 20:12:00
975,Genopets,GENE,0.1362816334182081,57.1462,0.22431555,-9.15886669,-17.97970687,-30.12419621,-43.2492006,-50.65017513,4079800.8426527902,49775.09041952,2023-10-26 20:12:00
976,Hamster,HAM,1.707952837680784e-09,-15.4865,0.19236843,-1.49205211,22.03421516,30.24713311,12.34608022,-19.34039826,4072152.3941836557,1994747.27894043,2023-10-26 20:12:00
977,Tectum,TET,4.175731916299687,-29.7374,2.55084168,-2.43421542,21.16682214,-14.65762299,-49.28982123,-68.63245167,4057088.4874657257,412010.13761361,2023-10-26 20:11:00
978,BabySwap,BABY,0.007897898843348938,0.8574,0.16103362,-0.99892611,13.3058643,20.31779193,-23.22282712,-29.9778415,4055912.87712162,136839.96823929,2023-10-26 20:12:00
979,Shyft Network,SHFT,0.004256808464116327,-7.7211,0.39837198,0.65674617,-10.6567354,-32.82758006,-29.40435343,-38.21992091,4046245.2526860465,68170.9067458,2023-10-26 20:11:00
980,Skey Network,SKEY,0.02218827544408589,-3.5923,0.50703178,2.25634908,-11.81405777,27.83056068,43.84676517,49.50053318,4030086.5118342713,323090.36420521,2023-10-26 20:11:00
981,GamerCoin,GHX,0.006191373640823006,60.2101,0.29397196,3.2533495,12.17484314,16.12138799,-6.75794979,9.98834681,4024176.9321991317,75250.28608944,2023-10-26 20:11:00
982,Crypterium,CRPT,0.04227247306749218,-10.3483,0.13613937,-1.53876123,-28.1992364,-36.37071846,-43.30575744,-47.53471625,4020396.2537777578,685364.26473846,2023-10-26 20:11:00
983,Morpheus Labs,MITX,0.005742570134448381,49.2947,0.58004924,-0.25857134,28.06321089,20.0267383,-7.53226438,-9.28314639,4019797.9382034484,57386.60519133,2023-10-26 20:11:00
984,LimeWire,LMWR,0.0876615848144341,-1.1652,4.81215569,6.16803138,3.19689823,-13.06450859,25.65902872,34.53917955,3992821.085810701,118901.89653514,2023-10-26 20:11:00
985,Bitcoin Standard Hashrate Token,BTCST,0.3263817962492981,6.3292,0.13887685,-1.84017975,9.97368876,25.86074273,26.65700165,-8.02109291,3982315.1898854948,102198.9718217,2023-10-26 20:11:00
986,blockbank,BBANK,0.018792312945164313,7.5942,-0.55929843,10.8079312,22.63395146,11.6071523,40.85839099,113.71636056,3975738.9354585935,259980.53683588,2023-10-26 20:11:00
987,dHedge DAO,DHT,0.09114606793915886,-43.458,-0.22759551,-1.47186457,27.30010087,26.78716837,5.60597917,-8.62444618,3957715.0510313977,62685.19651559,2023-10-26 20:11:00
988,TE-FOOD,TONE,0.006500707014542064,60.2611,0.50293588,-3.07392395,-35.01712493,-36.80186261,-49.85636639,-22.76618558,3944848.1278203367,169166.73556432,2023-10-26 20:11:00
989,Pangolin,PNG,0.020642032113176573,-14.6769,-6.58930346,9.11638445,6.5564415,15.91669457,0.41707535,-14.68786306,3937031.5420180084,1990755.29730318,2023-10-26 20:12:00
990,Trabzonspor Fan Token,TRA,1.000157882930144,-17.8195,-0.02290959,-0.25551078,2.03407451,-14.89387396,-26.40182995,-32.64428399,3923956.4279415025,401727.70806834,2023-10-26 20:11:00
991,Experimental Finance,EXFI,0.0806751282149278,0.4041,-0.17800954,0.84120835,-9.41565685,-29.61116049,-47.64849836,-57.38132411,3907223.280750507,61734.81850955,2023-10-26 20:11:00
992,GNY,GNY,0.020283388526656645,1.1254,0.06757359,18.53642615,-6.61815868,-0.13176859,36.24544586,9.16539081,3902050.4773903606,79011.19251241,2023-10-26 20:11:00
993,SALT,SALT,0.03249597189136487,-18.1431,-0.70765964,10.36202065,9.8333603,21.47322474,49.63732193,48.54677286,3899516.47066963,34722.16932474,2023-10-26 20:11:00
994,SpookySwap,BOO,0.40817745212088385,-17.8502,0.51684545,-4.0436058,29.8112672,35.03646428,9.62390237,-41.37695132,3833166.0119426893,116804.7572088,2023-10-26 20:11:00
995,Choise.com,CHO,0.03492038148583461,-22.2438,-0.29383132,-1.63941586,-14.0733219,-39.93971187,-53.01124751,-64.424298,3826361.995687197,822277.61468812,2023-10-26 20:11:00
996,SpaceChain,SPC,0.012419778710976815,2071.46,1.48944199,-0.7947481,3.94390309,-3.22206986,-18.32324651,-21.23836458,3815141.5257430286,3948.48046286,2023-10-26 20:12:00
997,Particl,PART,0.2813880077054058,-71.4253,0.12745221,-7.31877794,-2.0222031,-13.06588345,-54.01100443,4.38772954,3794986.2352666906,240.34732359,2023-10-26 20:11:00
998,WeWay,WWY,0.002631929548412611,11.9673,0.07980579,0.82630565,-6.55930883,-13.59655691,-41.86345261,-46.46085388,3790719.2167999563,119088.55068348,2023-10-26 20:11:00
999,Vertcoin,VTC,0.05546524406449619,66.8264,0.01741865,-2.2143384,15.16441511,30.3876649,28.10516235,-41.09092182,3767936.232627978,29687.91929931,2023-10-26 20:12:00
1000,Cashtree Token,CTT,0.018713517901433014,-20.4153,0.13004542,11.28077008,-1.95604889,86.65295934,102.07500027,102.07500027,3742703.580286603,10699.17430397,2023-10-26 20:12:00
